Local time,Ask,Bid,AskVolume,BidVolume
12.04.2018 12:15:04.980 GMT-0400,174.482,174.458,120,370
12.04.2018 12:15:06.220 GMT-0400,174.483,174.45700000000002,120,220
12.04.2018 12:15:06.784 GMT-0400,174.47299999999998,174.45700000000002,100,150
12.04.2018 12:15:07.680 GMT-0400,174.463,174.447,120,78
12.04.2018 12:15:08.670 GMT-0400,174.46200000000002,174.448,120,230
12.04.2018 12:15:09.418 GMT-0400,174.463,174.447,120,150
12.04.2018 12:15:12.442 GMT-0400,174.472,174.458,100,750
12.04.2018 12:15:12.556 GMT-0400,174.483,174.467,100,75
12.04.2018 12:15:12.691 GMT-0400,174.49200000000002,174.468,120,300
12.04.2018 12:15:13.229 GMT-0400,174.483,174.467,100,370
12.04.2018 12:15:14.713 GMT-0400,174.482,174.468,120,600
12.04.2018 12:15:15.219 GMT-0400,174.483,174.467,120,600
12.04.2018 12:15:15.879 GMT-0400,174.482,174.468,100,600
12.04.2018 12:15:16.617 GMT-0400,174.483,174.467,120,600
12.04.2018 12:15:17.151 GMT-0400,174.482,174.468,120,600
12.04.2018 12:15:18.187 GMT-0400,174.483,174.467,120,600
12.04.2018 12:15:18.858 GMT-0400,174.482,174.468,120,600
12.04.2018 12:15:19.517 GMT-0400,174.483,174.467,120,600
12.04.2018 12:15:19.682 GMT-0400,174.49200000000002,174.468,120,670
12.04.2018 12:15:21.218 GMT-0400,174.493,174.467,120,670
12.04.2018 12:15:21.270 GMT-0400,174.49200000000002,174.478,120,75
12.04.2018 12:15:21.827 GMT-0400,174.493,174.477,100,150
12.04.2018 12:15:22.044 GMT-0400,174.49200000000002,174.47099999999998,120,7499.9998
12.04.2018 12:15:22.817 GMT-0400,174.493,174.467,120,600
12.04.2018 12:15:23.477 GMT-0400,174.49200000000002,174.468,120,600
12.04.2018 12:15:24.701 GMT-0400,174.493,174.477,120,150
12.04.2018 12:15:25.363 GMT-0400,174.512,174.488,8170.0003,300
12.04.2018 12:15:25.598 GMT-0400,174.502,174.488,120,300
12.04.2018 12:15:26.103 GMT-0400,174.503,174.48700000000002,120,220
12.04.2018 12:15:27.380 GMT-0400,174.502,174.488,120,150
12.04.2018 12:15:30.700 GMT-0400,174.503,174.48700000000002,120,820
12.04.2018 12:15:31.067 GMT-0400,174.513,174.497,57,150
12.04.2018 12:15:31.118 GMT-0400,174.523,174.497,7950.0005,150
12.04.2018 12:15:31.192 GMT-0400,174.523,174.49099999999999,8019.9996,7499.9998
12.04.2018 12:15:31.762 GMT-0400,174.523,174.507,57,150
12.04.2018 12:15:32.110 GMT-0400,174.533,174.507,120,150
12.04.2018 12:15:32.728 GMT-0400,174.532,174.508,120,150
12.04.2018 12:15:33.005 GMT-0400,174.523,174.507,120,150
12.04.2018 12:15:33.621 GMT-0400,174.52200000000002,174.508,100,300
12.04.2018 12:15:33.821 GMT-0400,174.542,174.508,120,370
12.04.2018 12:15:34.377 GMT-0400,174.543,174.507,120,300
12.04.2018 12:15:34.557 GMT-0400,174.532,174.508,120,300
12.04.2018 12:15:34.988 GMT-0400,174.533,174.51700000000002,120,300
12.04.2018 12:15:35.696 GMT-0400,174.532,174.518,100,300
12.04.2018 12:15:36.818 GMT-0400,174.533,174.51700000000002,120,220
12.04.2018 12:15:38.381 GMT-0400,174.543,174.51700000000002,120,300
12.04.2018 12:15:39.486 GMT-0400,174.532,174.518,100,300
12.04.2018 12:15:40.067 GMT-0400,174.533,174.51700000000002,120,520
12.04.2018 12:15:40.397 GMT-0400,174.542,174.528,120,150
12.04.2018 12:15:40.889 GMT-0400,174.55200000000002,174.528,120,220
12.04.2018 12:15:41.432 GMT-0400,174.553,174.52700000000002,120,300
12.04.2018 12:15:41.535 GMT-0400,174.543,174.52700000000002,120,220
12.04.2018 12:15:42.107 GMT-0400,174.542,174.528,120,220
12.04.2018 12:15:42.621 GMT-0400,174.53099999999998,174.507,57,300
12.04.2018 12:15:42.724 GMT-0400,174.532,174.518,120,150
12.04.2018 12:15:43.245 GMT-0400,174.532,174.512,120,7499.9998
12.04.2018 12:15:44.238 GMT-0400,174.532,174.508,120,300
12.04.2018 12:15:44.746 GMT-0400,174.533,174.507,120,370
12.04.2018 12:15:45.254 GMT-0400,174.532,174.508,120,370
12.04.2018 12:15:45.420 GMT-0400,174.53,174.498,57,220
12.04.2018 12:15:45.491 GMT-0400,174.52200000000002,174.498,120,220
12.04.2018 12:15:45.592 GMT-0400,174.53,174.497,57,520
12.04.2018 12:15:45.692 GMT-0400,174.53,174.507,57,680
12.04.2018 12:15:46.521 GMT-0400,174.532,174.508,120,680
12.04.2018 12:15:47.407 GMT-0400,174.533,174.507,120,610
12.04.2018 12:15:48.981 GMT-0400,174.532,174.508,120,750
12.04.2018 12:15:50.035 GMT-0400,174.533,174.507,120,750
12.04.2018 12:15:50.594 GMT-0400,174.532,174.508,120,750
12.04.2018 12:15:51.142 GMT-0400,174.533,174.507,120,670
12.04.2018 12:15:51.696 GMT-0400,174.52200000000002,174.508,120,600
12.04.2018 12:15:52.463 GMT-0400,174.523,174.507,100,600
12.04.2018 12:15:53.502 GMT-0400,174.532,174.508,120,600
12.04.2018 12:15:54.054 GMT-0400,174.533,174.507,120,600
12.04.2018 12:15:54.163 GMT-0400,174.52200000000002,174.508,120,600
12.04.2018 12:15:54.724 GMT-0400,174.523,174.507,120,600
12.04.2018 12:15:55.695 GMT-0400,174.52200000000002,174.508,100,600
12.04.2018 12:15:56.593 GMT-0400,174.523,174.507,120,600
12.04.2018 12:15:57.612 GMT-0400,174.52200000000002,174.508,100,670
12.04.2018 12:15:58.157 GMT-0400,174.523,174.507,100,670
12.04.2018 12:15:59.658 GMT-0400,174.532,174.508,120,910
12.04.2018 12:15:59.708 GMT-0400,174.533,174.51700000000002,100,150
12.04.2018 12:15:59.988 GMT-0400,174.532,174.508,120,750
12.04.2018 12:16:00.090 GMT-0400,174.533,174.51700000000002,120,75
12.04.2018 12:16:00.716 GMT-0400,174.523,174.507,120,750
12.04.2018 12:16:01.033 GMT-0400,174.513,174.497,120,150
12.04.2018 12:16:01.570 GMT-0400,174.512,174.497,8019.9996,150
12.04.2018 12:16:01.992 GMT-0400,174.502,174.488,120,900
12.04.2018 12:16:02.570 GMT-0400,174.503,174.48700000000002,100,900
12.04.2018 12:16:03.110 GMT-0400,174.502,174.488,120,900
12.04.2018 12:16:03.601 GMT-0400,174.513,174.497,120,300
12.04.2018 12:16:03.652 GMT-0400,174.512,174.488,120,900
12.04.2018 12:16:03.703 GMT-0400,174.513,174.497,120,300
12.04.2018 12:16:04.031 GMT-0400,174.503,174.48700000000002,120,900
12.04.2018 12:16:04.781 GMT-0400,174.493,174.467,120,520
12.04.2018 12:16:04.832 GMT-0400,174.49200000000002,174.478,120,75
12.04.2018 12:16:05.311 GMT-0400,174.493,174.467,120,520
12.04.2018 12:16:05.412 GMT-0400,174.493,174.477,120,75
12.04.2018 12:16:05.497 GMT-0400,174.49200000000002,174.468,120,520
12.04.2018 12:16:05.568 GMT-0400,174.49200000000002,174.478,120,75
12.04.2018 12:16:06.035 GMT-0400,174.49200000000002,174.468,120,520
12.04.2018 12:16:06.136 GMT-0400,174.482,174.468,120,520
12.04.2018 12:16:06.713 GMT-0400,174.483,174.467,100,520
12.04.2018 12:16:07.371 GMT-0400,174.482,174.468,120,520
12.04.2018 12:16:07.684 GMT-0400,174.493,174.467,120,520
12.04.2018 12:16:07.985 GMT-0400,174.483,174.467,100,520
12.04.2018 12:16:08.362 GMT-0400,174.472,174.458,120,230
12.04.2018 12:16:08.465 GMT-0400,174.463,174.447,120,380
12.04.2018 12:16:08.981 GMT-0400,174.472,174.448,120,230
12.04.2018 12:16:09.206 GMT-0400,174.46200000000002,174.448,120,230
12.04.2018 12:16:09.807 GMT-0400,174.453,174.437,120,75
12.04.2018 12:16:09.858 GMT-0400,174.44299999999998,174.428,100,10200.0004
12.04.2018 12:16:09.958 GMT-0400,174.433,174.41,120,7499.9998
12.04.2018 12:16:10.287 GMT-0400,174.422,174.408,120,220
12.04.2018 12:16:11.084 GMT-0400,174.423,174.407,120,150
12.04.2018 12:16:11.216 GMT-0400,174.43200000000002,174.408,120,220
12.04.2018 12:16:11.267 GMT-0400,174.44299999999998,174.417,120,370
12.04.2018 12:16:11.317 GMT-0400,174.453,174.42700000000002,120,220
12.04.2018 12:16:11.643 GMT-0400,174.442,174.418,120,75
12.04.2018 12:16:11.976 GMT-0400,174.453,174.42700000000002,120,75
12.04.2018 12:16:12.027 GMT-0400,174.44299999999998,174.417,120,150
12.04.2018 12:16:12.361 GMT-0400,174.43200000000002,174.418,91,150
12.04.2018 12:16:12.907 GMT-0400,174.433,174.417,91,75
12.04.2018 12:16:13.596 GMT-0400,174.43200000000002,174.418,120,75
12.04.2018 12:16:14.134 GMT-0400,174.433,174.417,120,75
12.04.2018 12:16:14.463 GMT-0400,174.422,174.408,100,150
12.04.2018 12:16:15.343 GMT-0400,174.423,174.407,120,75
12.04.2018 12:16:16.065 GMT-0400,174.422,174.408,100,150
12.04.2018 12:16:16.773 GMT-0400,174.423,174.407,120,150
12.04.2018 12:16:17.488 GMT-0400,174.422,174.408,120,150
12.04.2018 12:16:18.529 GMT-0400,174.423,174.407,100,220
12.04.2018 12:16:19.140 GMT-0400,174.422,174.408,100,220
12.04.2018 12:16:20.513 GMT-0400,174.433,174.407,120,220
12.04.2018 12:16:20.982 GMT-0400,174.43200000000002,174.418,100,150
12.04.2018 12:16:21.082 GMT-0400,174.44299999999998,174.417,120,220
12.04.2018 12:16:21.638 GMT-0400,174.442,174.418,120,75
12.04.2018 12:16:21.888 GMT-0400,174.44299999999998,174.407,120,220
12.04.2018 12:16:21.939 GMT-0400,174.423,174.407,120,150
12.04.2018 12:16:22.491 GMT-0400,174.422,174.408,100,150
12.04.2018 12:16:23.019 GMT-0400,174.423,174.407,120,220
12.04.2018 12:16:23.605 GMT-0400,174.422,174.408,120,150
12.04.2018 12:16:24.422 GMT-0400,174.423,174.407,120,150
12.04.2018 12:16:25.130 GMT-0400,174.43099999999998,174.407,57,220
12.04.2018 12:16:25.181 GMT-0400,174.43200000000002,174.418,120,220
12.04.2018 12:16:25.281 GMT-0400,174.43200000000002,174.408,120,150
12.04.2018 12:16:25.843 GMT-0400,174.422,174.408,120,150
12.04.2018 12:16:26.401 GMT-0400,174.423,174.407,100,220
12.04.2018 12:16:27.053 GMT-0400,174.422,174.408,100,260
12.04.2018 12:16:27.723 GMT-0400,174.423,174.407,100,220
12.04.2018 12:16:30.866 GMT-0400,174.422,174.408,120,220
12.04.2018 12:16:32.061 GMT-0400,174.423,174.407,120,260
12.04.2018 12:16:32.740 GMT-0400,174.422,174.408,120,150
12.04.2018 12:16:33.167 GMT-0400,174.422,174.398,120,1270
12.04.2018 12:16:33.272 GMT-0400,174.412,174.398,120,1270
12.04.2018 12:16:33.809 GMT-0400,174.41299999999998,174.39700000000002,100,1270
12.04.2018 12:16:34.441 GMT-0400,174.422,174.39700000000002,57,1270
12.04.2018 12:16:34.772 GMT-0400,174.41299999999998,174.39700000000002,120,1270
12.04.2018 12:16:35.239 GMT-0400,174.422,174.398,7720.0001,1270
12.04.2018 12:16:35.516 GMT-0400,174.394,174.382,120,7499.9998
12.04.2018 12:16:36.042 GMT-0400,174.39200000000002,174.378,120,75
12.04.2018 12:16:36.682 GMT-0400,174.393,174.377,100,220
12.04.2018 12:16:38.669 GMT-0400,174.39200000000002,174.378,120,370
12.04.2018 12:16:40.053 GMT-0400,174.393,174.377,100,410
12.04.2018 12:16:40.965 GMT-0400,174.394,174.38,120,7499.9998
12.04.2018 12:16:41.016 GMT-0400,174.41299999999998,174.387,120,220
12.04.2018 12:16:41.702 GMT-0400,174.412,174.398,120,150
12.04.2018 12:16:42.378 GMT-0400,174.41299999999998,174.39700000000002,100,75
12.04.2018 12:16:42.960 GMT-0400,174.41299999999998,174.4,100,7499.9998
12.04.2018 12:16:43.010 GMT-0400,174.422,174.4,120,7499.9998
12.04.2018 12:16:43.648 GMT-0400,174.423,174.4,120,7499.9998
12.04.2018 12:16:44.308 GMT-0400,174.423,174.39700000000002,120,370
12.04.2018 12:16:44.534 GMT-0400,174.433,174.407,120,75
12.04.2018 12:16:44.849 GMT-0400,174.428,174.39700000000002,57,670
12.04.2018 12:16:45.050 GMT-0400,174.428,174.407,57,750
12.04.2018 12:16:45.100 GMT-0400,174.44299999999998,174.417,120,220
12.04.2018 12:16:45.821 GMT-0400,174.442,174.418,120,220
12.04.2018 12:16:47.334 GMT-0400,174.433,174.417,120,150
12.04.2018 12:16:47.937 GMT-0400,174.43200000000002,174.418,96,220
12.04.2018 12:16:48.663 GMT-0400,174.44299999999998,174.42700000000002,120,150
12.04.2018 12:16:48.824 GMT-0400,174.44299999999998,174.418,120,7499.9998
12.04.2018 12:16:49.591 GMT-0400,174.442,174.418,120,10400
12.04.2018 12:16:50.818 GMT-0400,174.433,174.417,120,220
12.04.2018 12:16:50.868 GMT-0400,174.442,174.418,120,220
12.04.2018 12:16:51.656 GMT-0400,174.433,174.407,8399.9997,110
12.04.2018 12:16:51.781 GMT-0400,174.412,174.398,120,220
12.04.2018 12:16:51.832 GMT-0400,174.419,174.398,57,250
12.04.2018 12:16:52.343 GMT-0400,174.422,174.398,120,470
12.04.2018 12:16:52.393 GMT-0400,174.41299999999998,174.39700000000002,120,170
12.04.2018 12:16:52.711 GMT-0400,174.422,174.398,7650,160
12.04.2018 12:16:53.289 GMT-0400,174.422,174.39700000000002,57,150
12.04.2018 12:16:53.494 GMT-0400,174.433,174.407,120,75
12.04.2018 12:16:54.104 GMT-0400,174.442,174.418,120,150
12.04.2018 12:16:54.155 GMT-0400,174.43200000000002,174.398,120,370
12.04.2018 12:16:54.656 GMT-0400,174.423,174.39700000000002,120,150
12.04.2018 12:16:55.268 GMT-0400,174.422,174.398,120,150
12.04.2018 12:16:55.597 GMT-0400,174.422,174.408,120,75
12.04.2018 12:16:56.052 GMT-0400,174.412,174.398,120,110
12.04.2018 12:16:56.102 GMT-0400,174.423,174.398,120,7499.9998
12.04.2018 12:16:57.061 GMT-0400,174.423,174.39700000000002,120,220
12.04.2018 12:16:57.310 GMT-0400,174.43200000000002,174.417,120,150
12.04.2018 12:16:58.073 GMT-0400,174.433,174.417,120,75
12.04.2018 12:16:58.613 GMT-0400,174.43200000000002,174.418,120,150
12.04.2018 12:16:59.286 GMT-0400,174.433,174.417,120,220
12.04.2018 12:16:59.934 GMT-0400,174.43200000000002,174.418,120,220
12.04.2018 12:16:59.990 GMT-0400,174.44299999999998,174.417,120,300
12.04.2018 12:17:01.042 GMT-0400,174.433,174.417,100,370
12.04.2018 12:17:01.584 GMT-0400,174.43200000000002,174.418,120,300
12.04.2018 12:17:02.153 GMT-0400,174.433,174.417,100,370
12.04.2018 12:17:03.492 GMT-0400,174.43200000000002,174.418,100,300
12.04.2018 12:17:03.654 GMT-0400,174.442,174.418,120,300
12.04.2018 12:17:03.832 GMT-0400,174.433,174.417,120,300
12.04.2018 12:17:04.355 GMT-0400,174.43200000000002,174.418,120,300
12.04.2018 12:17:04.405 GMT-0400,174.423,174.407,120,75
12.04.2018 12:17:04.842 GMT-0400,174.412,174.398,120,75
12.04.2018 12:17:08.479 GMT-0400,174.41299999999998,174.39700000000002,120,220
12.04.2018 12:17:08.980 GMT-0400,174.412,174.398,120,300
12.04.2018 12:17:09.704 GMT-0400,174.41299999999998,174.39700000000002,24,370
12.04.2018 12:17:10.248 GMT-0400,174.412,174.398,120,370
12.04.2018 12:17:10.958 GMT-0400,174.41299999999998,174.39700000000002,24,370
12.04.2018 12:17:11.750 GMT-0400,174.412,174.398,120,300
12.04.2018 12:17:12.277 GMT-0400,174.41299999999998,174.39700000000002,120,300
12.04.2018 12:17:12.937 GMT-0400,174.412,174.398,120,220
12.04.2018 12:17:14.766 GMT-0400,174.41299999999998,174.39700000000002,120,300
12.04.2018 12:17:15.324 GMT-0400,174.412,174.398,120,370
12.04.2018 12:17:19.030 GMT-0400,174.41299999999998,174.39700000000002,120,530
12.04.2018 12:17:20.698 GMT-0400,174.412,174.398,100,620
12.04.2018 12:17:21.361 GMT-0400,174.422,174.398,120,550
12.04.2018 12:17:22.084 GMT-0400,174.423,174.39700000000002,120,470
12.04.2018 12:17:24.932 GMT-0400,174.412,174.398,120,470
12.04.2018 12:17:25.520 GMT-0400,174.41299999999998,174.39700000000002,100,470
12.04.2018 12:17:25.703 GMT-0400,174.422,174.398,120,550
12.04.2018 12:17:26.204 GMT-0400,174.423,174.39700000000002,120,550
12.04.2018 12:17:26.502 GMT-0400,174.412,174.398,120,470
12.04.2018 12:17:26.692 GMT-0400,174.403,174.387,120,590
12.04.2018 12:17:27.113 GMT-0400,174.393,174.377,120,150
12.04.2018 12:17:27.622 GMT-0400,174.383,174.36700000000002,120,330
12.04.2018 12:17:27.722 GMT-0400,174.382,174.358,120,220
12.04.2018 12:17:27.773 GMT-0400,174.373,174.347,120,370
12.04.2018 12:17:28.481 GMT-0400,174.372,174.34799999999998,120,370
12.04.2018 12:17:28.654 GMT-0400,174.36200000000002,174.34799999999998,120,300
12.04.2018 12:17:29.129 GMT-0400,174.353,174.33700000000002,120,370
12.04.2018 12:17:29.382 GMT-0400,174.36200000000002,174.33700000000002,57,450
12.04.2018 12:17:30.130 GMT-0400,174.363,174.33700000000002,120,450
12.04.2018 12:17:30.659 GMT-0400,174.36200000000002,174.338,120,220
12.04.2018 12:17:31.109 GMT-0400,174.353,174.33700000000002,120,150
12.04.2018 12:17:31.793 GMT-0400,174.352,174.338,120,300
12.04.2018 12:17:32.677 GMT-0400,174.343,174.327,120,370
12.04.2018 12:17:33.682 GMT-0400,174.352,174.328,120,300
12.04.2018 12:17:34.685 GMT-0400,174.353,174.327,120,300
12.04.2018 12:17:35.318 GMT-0400,174.352,174.328,120,450
12.04.2018 12:17:35.844 GMT-0400,174.353,174.327,120,450
12.04.2018 12:17:36.414 GMT-0400,174.352,174.328,120,450
12.04.2018 12:17:37.074 GMT-0400,174.353,174.327,120,520
12.04.2018 12:17:37.828 GMT-0400,174.342,174.328,100,520
12.04.2018 12:17:38.321 GMT-0400,174.342,174.31799999999998,120,370
12.04.2018 12:17:38.371 GMT-0400,174.33200000000002,174.308,120,460
12.04.2018 12:17:38.675 GMT-0400,174.313,174.29,100,7499.9998
12.04.2018 12:17:39.101 GMT-0400,174.303,174.27700000000002,120,600
12.04.2018 12:17:39.481 GMT-0400,174.30200000000002,174.28799999999998,120,150
12.04.2018 12:17:39.532 GMT-0400,174.30200000000002,174.278,120,630
12.04.2018 12:17:39.642 GMT-0400,174.292,174.268,100,220
12.04.2018 12:17:39.743 GMT-0400,174.283,174.257,7720.0001,300
12.04.2018 12:17:39.921 GMT-0400,174.27200000000002,174.248,120,570
12.04.2018 12:17:40.445 GMT-0400,174.273,174.247,120,210
12.04.2018 12:17:40.793 GMT-0400,174.283,174.247,100,290
12.04.2018 12:17:41.128 GMT-0400,174.27200000000002,174.248,120,290
12.04.2018 12:17:41.442 GMT-0400,174.263,174.247,120,210
12.04.2018 12:17:41.810 GMT-0400,174.27200000000002,174.248,120,10499.9999
12.04.2018 12:17:41.987 GMT-0400,174.293,174.257,120,670
12.04.2018 12:17:42.038 GMT-0400,174.293,174.26700000000002,100,75
12.04.2018 12:17:42.089 GMT-0400,174.313,174.27700000000002,7960.0001,150
12.04.2018 12:17:42.139 GMT-0400,174.30200000000002,174.268,120,75
12.04.2018 12:17:42.535 GMT-0400,174.293,174.257,120,710
12.04.2018 12:17:42.586 GMT-0400,174.292,174.268,100,150
12.04.2018 12:17:42.636 GMT-0400,174.303,174.26700000000002,120,220
12.04.2018 12:17:43.238 GMT-0400,174.30200000000002,174.268,120,300
12.04.2018 12:17:43.567 GMT-0400,174.292,174.268,120,300
12.04.2018 12:17:44.160 GMT-0400,174.293,174.26700000000002,120,370
12.04.2018 12:17:44.505 GMT-0400,174.282,174.268,120,130
12.04.2018 12:17:45.024 GMT-0400,174.283,174.26700000000002,120,360
12.04.2018 12:17:45.585 GMT-0400,174.282,174.268,100,430
12.04.2018 12:17:46.123 GMT-0400,174.283,174.26700000000002,100,510
12.04.2018 12:17:46.408 GMT-0400,174.3,174.278,57,150
12.04.2018 12:17:46.714 GMT-0400,174.293,174.27700000000002,120,150
12.04.2018 12:17:46.764 GMT-0400,174.3,174.27700000000002,57,150
12.04.2018 12:17:46.956 GMT-0400,174.292,174.278,120,150
12.04.2018 12:17:47.051 GMT-0400,174.3,174.27700000000002,57,150
12.04.2018 12:17:47.101 GMT-0400,174.292,174.278,120,220
12.04.2018 12:17:47.152 GMT-0400,174.3,174.278,57,220
12.04.2018 12:17:47.699 GMT-0400,174.30200000000002,174.278,120,220
12.04.2018 12:17:48.225 GMT-0400,174.303,174.27700000000002,120,220
12.04.2018 12:17:48.605 GMT-0400,174.30200000000002,174.28799999999998,120,200
12.04.2018 12:17:49.108 GMT-0400,174.303,174.287,120,200
12.04.2018 12:17:49.424 GMT-0400,174.313,174.297,120,370
12.04.2018 12:17:50.050 GMT-0400,174.312,174.298,120,150
12.04.2018 12:17:50.569 GMT-0400,174.313,174.297,120,150
12.04.2018 12:17:51.071 GMT-0400,174.315,174.298,120,10300.0002
12.04.2018 12:17:51.292 GMT-0400,174.33200000000002,174.308,120,300
12.04.2018 12:17:51.382 GMT-0400,174.33200000000002,174.298,120,10599.9997
12.04.2018 12:17:51.549 GMT-0400,174.33200000000002,174.30900000000003,120,7499.9998
12.04.2018 12:17:51.700 GMT-0400,174.343,174.317,120,150
12.04.2018 12:17:51.895 GMT-0400,174.33900000000003,174.308,57,150
12.04.2018 12:17:52.101 GMT-0400,174.333,174.30700000000002,120,150
12.04.2018 12:17:52.616 GMT-0400,174.333,174.297,120,10400
12.04.2018 12:17:52.666 GMT-0400,174.342,174.31799999999998,120,220
12.04.2018 12:17:52.981 GMT-0400,174.343,174.327,100,150
12.04.2018 12:17:53.463 GMT-0400,174.353,174.33700000000002,100,150
12.04.2018 12:17:53.548 GMT-0400,174.353,174.327,120,150
12.04.2018 12:17:53.598 GMT-0400,174.342,174.328,120,75
12.04.2018 12:17:53.699 GMT-0400,174.353,174.33700000000002,120,75
12.04.2018 12:17:53.883 GMT-0400,174.353,174.327,120,220
12.04.2018 12:17:54.050 GMT-0400,174.352,174.338,93,75
12.04.2018 12:17:54.100 GMT-0400,174.352,174.328,120,220
12.04.2018 12:17:54.642 GMT-0400,174.352,174.338,120,75
12.04.2018 12:17:55.250 GMT-0400,174.353,174.33700000000002,120,75
12.04.2018 12:17:55.751 GMT-0400,174.352,174.338,120,75
12.04.2018 12:17:57.282 GMT-0400,174.342,174.308,120,600
12.04.2018 12:17:57.690 GMT-0400,174.343,174.317,120,7499.9998
12.04.2018 12:17:58.009 GMT-0400,174.35,174.328,57,200
12.04.2018 12:17:58.338 GMT-0400,174.343,174.327,120,280
12.04.2018 12:17:58.653 GMT-0400,174.353,174.33700000000002,93,150
12.04.2018 12:17:58.704 GMT-0400,174.36900000000003,174.338,57,150
12.04.2018 12:17:59.120 GMT-0400,174.363,174.33700000000002,120,150
12.04.2018 12:17:59.546 GMT-0400,174.372,174.358,120,75
12.04.2018 12:18:00.108 GMT-0400,174.373,174.357,120,75
12.04.2018 12:18:02.344 GMT-0400,174.372,174.358,120,370
12.04.2018 12:18:03.043 GMT-0400,174.373,174.357,120,330
